1,-0.3199999928474426
2,-0.6799999848008156
3,-1.2799999713897705
4,-0.19999999552965164
5,-0.3999999910593033
6,-0.7199999839067459
7,0.8799999803304672
8,-0.3199999928474426
9,-0.7199999839067459
10,-0.7999999821186066
11,-0.9599999785423279
12,-0.9999999776482582
13,0.3999999910593033
14,-0.6799999848008156
15,0.7199999839067459
16,-1.3599999696016312
17,0.3999999910593033
18,1.9199999570846558
19,0.35999999195337296
20,0.6799999848008156
21,-0.3999999910593033
22,-0.35999999195337296
23,-1.7199999615550041
24,2.1599999517202377
25,-1.5999999642372131
26,-1.5599999651312828
27,-1.2799999713897705
28,-0.11999999731779099
29,-0.07999999821186066
30,0.6399999856948853
31,-0.6399999856948853
32,-2.5199999436736107
33,-0.19999999552965164
34,-0.5999999865889549
35,-0.07999999821186066
36,-0.3999999910593033
37,-2.5999999418854713
38,0.0
39,-0.35999999195337296
40,-0.6399999856948853
41,-0.6399999856948853
42,0.7599999830126762
43,-0.9999999776482582
44,-0.3199999928474426
45,-2.319999948143959
46,-0.6399999856948853
47,0.35999999195337296
48,-1.8799999579787254
49,-2.8799999356269836
50,-1.5999999642372131
51,-0.4399999901652336
52,-2.0399999544024467
53,0.11999999731779099
54,-1.2799999713897705
55,-3.1999999284744263
56,-1.3199999704957008
57,0.11999999731779099
58,-2.199999950826168
59,-1.1599999740719795
60,0.35999999195337296
61,-1.3199999704957008
62,-0.47999998927116394
63,0.6399999856948853
64,-0.7199999839067459
65,0.5199999883770943
66,-0.4399999901652336
67,-0.3199999928474426
68,-0.7199999839067459
69,-1.5599999651312828
70,-3.8399999141693115
71,-2.2799999490380287
72,1.5999999642372131
73,0.6399999856948853
74,-3.799999915063381
75,-3.5999999195337296
76,-1.0399999767541885
77,-1.6399999633431435
78,-0.5599999874830246
79,-3.159999929368496
80,-1.5999999642372131
81,-0.6799999848008156
82,-2.559999942779541
83,-2.8399999365210533
84,-4.159999907016754
85,-0.6399999856948853
86,-1.0399999767541885
87,0.3199999928474426
88,-1.9199999570846558
89,-0.9999999776482582
90,-3.6399999111890793
91,-3.8399999141693115
92,-4.479999899864197
93,-3.5599999204277992
94,-4.159999907016754
95,-3.63999991863966
96,-4.479999899864197
97,-4.159999907016754
98,-4.799999892711639
99,-3.4799999222159386
100,-2.559999942779541
101,-3.159999929368496
102,-3.519999921321869
103,-2.5199999436736107
104,-3.799999915063381
105,-4.159999907016754
106,-4.479999899864197
107,-3.8399999141693115
108,-1.2399999722838402
109,-3.519999921321869
110,-4.559999898076057
111,-4.83999989181757
112,-3.879999913275242
113,-4.239999905228615
114,-4.519999898970127
115,-4.599999897181988
116,-2.7599999383091927
117,-4.119999907910824
118,-4.119999907910824
119,-3.8399999141693115
120,-4.479999899864197
121,-4.799999892711639
122,-3.8399999141693115
123,-4.799999892711639
124,-4.159999907016754
125,-2.8399999365210533
126,0.7199999839067459
127,-3.759999915957451
128,-4.799999892711639
129,-3.519999921321869
130,-4.479999899864197
131,-4.159999907016754
132,-4.519999898970127
133,-4.519999898970127
134,-4.8799998909235
135,-3.879999913275242
136,-4.8799998909235
137,-4.479999899864197
138,-4.159999907016754
139,-4.479999899864197
